date,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,PTID,load
2018-01-01 15:00:00,18.6,7.7,-4,,0,,,0,0,20.7,9.1,314,1027.2,10.5,9.9,,,0,,Clear,61761,6613.5
2018-01-01 16:00:00,18.4,6.1,-5,,0,,,0,0,19.6,11.3,314,1027.1,10.5,9.9,,,0,,Clear,61761,6654.1
2018-01-01 17:00:00,18.2,6.8,-4.7,35.36,0,,,0,0,24.2,9.8,296,1027.2,10.5,9.9,,,0,,Clear,61761,6971.6
2018-01-01 18:00:00,18.2,6.1,-5.2,34.43,0,,,0,0,20.8,10.8,294,1027.7,10.5,9.9,,,0,,Clear,61761,7125.9
2018-01-01 19:00:00,17.3,8,-3.7,38.55,0,,,0,0,21.9,6.7,298,1028.1,10.5,9.9,,,0,,Clear,61761,7095.9
2018-01-01 20:00:00,17.3,6.1,-3.6,38.84,0,,,0,0,20.2,9.1,275,1028.3,10.5,9.9,,,0,,Clear,61761,7008.2
2018-01-01 21:00:00,17.1,7.4,-2,42.11,0,,,0,0,,7.2,260,1027.8,10.5,9.9,,,0,,Clear,61761,6848.5
2018-01-01 22:00:00,17.1,4.2,0.2,46.75,0,,,0,0,21.5,11.8,265,1027.8,10.5,9.9,,,0,,Clear,61761,6655.5
2018-01-01 23:00:00,16,2.2,2.2,54,0,,,0,0,23.3,12.7,265,1027.8,10.5,9.9,,,0,,Clear,61761,6296.3
2018-01-02 00:00:00,15.2,5.5,2.8,57.31,0,,,0,0,24.2,6.8,271,1027.8,10.5,9.9,,,0,,Clear,61761,5993
2018-01-02 01:00:00,15.2,1.9,2.1,55.45,0,,,0,0,23,11.5,276,1027.8,10.5,9.9,,,0,,Clear,61761,5723.5
2018-01-02 02:00:00,15.2,-0.5,1.3,53.37,0,,,0,0,24.1,16.3,282,1028.2,10.5,9.9,,,0,,Clear,61761,5516.6
2018-01-02 03:00:00,14.3,-0.9,0.9,54.57,0,,,0,0,24.1,14.5,281,1028.6,0,9.9,,,0,,Clear,61761,5452.3
2018-01-02 04:00:00,14.1,-0.1,0.9,55.01,0,,,0,0,20.3,12.5,279,1028.6,0,9.9,,,0,,Clear,61761,5405.4
2018-01-02 05:00:00,13.1,0.7,0.9,57.43,0,,,0,0,26.4,9.4,256,1028.6,0,9.9,,,0,,Clear,61761,5511.5
2018-01-02 06:00:00,13,-0.3,0.9,58.02,0,,,0,0,23,10.6,266,1028.9,0,9.9,,,0,,Clear,61761,5906.6
2018-01-02 07:00:00,13.1,0.4,1.1,58.03,0,,,0,0,21.9,9.9,252,1029.7,68.8,9.9,,,0,,Partially cloudy,61761,6407.2
2018-01-02 08:00:00,13.1,2,1.9,60.21,0,,,0,0,19.7,7.8,260,1030.1,14.1,9.9,,,0,,Clear,61761,6859.9
2018-01-02 09:00:00,14.4,-0.6,2,57.17,0,,,0.38,0.38,21.7,,256,1030.4,14.1,9.9,,,0,,Clear,61761,7072.6
2018-01-02 10:00:00,16.5,4.6,2.9,54.6,0,,,0,0.36,,,268,1030.4,14.1,9.9,,,0,,Clear,61761,7274.3
2018-01-02 11:00:00,18.7,7.5,3.8,51.65,0,,,0,0.34,,,286,1030.2,19.2,9.9,,,0,,Clear,61761,7341.5
2018-01-02 12:00:00,21.3,10.3,5.3,49.45,0,,,0,0.33,23.3,,281,1028.8,27.9,9.9,,,0,,Partially cloudy,61761,7362.1
2018-01-02 13:00:00,23.5,12.8,6.4,47.4,0,,,0,0.31,,,291,1028,27.9,9.9,,,0,,Partially cloudy,61761,7309.6
2018-01-02 14:00:00,25.2,15.9,6.2,43.76,0,,,0,0.3,18.3,,257,1027,27.9,9.9,,,0,,Partially cloudy,61761,7292.4
2018-01-02 15:00:00,26.1,17.9,5.9,41.64,0,,,0,0.28,,7.6,271,1026.8,27.9,9.9,,,0,,Partially cloudy,61761,7254
2018-01-02 16:00:00,25.2,15.3,6.7,44.77,0,,,0,0.26,,10.1,244,1026.6,27.9,9.9,,,0,,Partially cloudy,61761,7353.9
2018-01-02 17:00:00,24.2,13.6,6.9,47.22,0,,,0,0.25,,10.7,246,1026.5,19.2,9.9,,,0,,Clear,61761,7597.8
2018-01-02 18:00:00,24,14.5,6.2,45.98,0,,,0,0.23,21.6,8.8,240,1026.6,19.2,9.9,,,0,,Clear,61761,7653.8
2018-01-02 19:00:00,23.1,12.6,6.2,47.78,0,,,0,0.21,21.7,10,259,1027.1,14.1,9.9,,,0,,Clear,61761,7535.1
2018-01-02 20:00:00,21.5,9.9,5.2,48.69,0,,,0,0.2,18.8,11.4,263,1026.8,14.1,9.9,,,0,,Clear,61761,7395.9
2018-01-02 21:00:00,20.1,8.5,5.1,51.53,0,,,0,0.18,25.2,10.7,246,1026.8,8,9.9,,,0,,Clear,61761,7210.2
2018-01-02 22:00:00,19.3,9.5,3.7,49.92,0,,,0,0.16,23,8,261,1026.8,14.1,9.9,,,0,,Clear,61761,6895.3
2018-01-02 23:00:00,19.3,8.6,2.9,48.21,0,,,0,0.15,20.8,9.2,248,1026.9,14.1,9.9,,,0,,Clear,61761,6482.9
2018-01-03 00:00:00,18.8,7.6,2.2,47.56,0,,,0,0.13,20.9,9.7,254,1027.1,10.5,9.9,,,0,,Clear,61761,6040
2018-01-03 01:00:00,18.2,8.2,2.6,49.87,0,,,0,0.11,23,7.8,250,1027,10.5,9.9,,,0,,Clear,61761,5716.5
2018-01-03 02:00:00,18.7,9.6,1.9,47.36,0,,,0,0.1,16.1,6.8,236,1027,10.5,9.9,,,0,,Clear,61761,5521.9
2018-01-03 03:00:00,17,6.4,2.2,51.39,0,,,0,0.08,,8.4,251,1027.3,10.5,9.9,,,0,,Clear,61761,5389.4
2018-01-03 04:00:00,17,5.3,1.6,49.96,0,,,0,0.07,,9.9,260,1027.1,22.2,9.9,,,0,,Partially cloudy,61761,5375.9
2018-01-03 05:00:00,16.5,7.5,1.3,50.5,0,,,0,0.05,,6.2,263,1026.7,34.2,9.9,,,0,,Partially cloudy,61761,5481.3
2018-01-03 06:00:00,16.8,16.8,0.4,47.8,0,,,0,0.03,,2.1,340,1026.6,27.9,9.9,,,0,,Partially cloudy,61761,5864.5
2018-01-03 07:00:00,16.5,9.4,0.1,47.96,0,,,0,0.02,,4.6,271,1026.8,15.6,9.9,,,0,,Clear,61761,6427.5
2018-01-03 08:00:00,16.8,16.8,-0.3,46.41,0,,,0,0,,2.9,304,1027.4,10.5,9.9,,,0,,Clear,61761,6816.9
2018-01-03 09:00:00,18.4,9.9,0.1,44.04,0,,,0.05,0.05,,6.1,267,1027.4,10.5,9.9,,,0,,Clear,61761,7057.9
2018-01-03 10:00:00,19.9,14.3,0.1,41.28,0,,,0.05,0.1,,3.9,286,1027.1,27.9,9.9,,,0,,Partially cloudy,61761,7195.1
2018-01-03 11:00:00,22.4,17.4,0.9,38.68,0,,,0.05,0.15,,3.6,281,1026.5,34.2,9.9,,,0,,Partially cloudy,61761,7192.7
2018-01-03 12:00:00,25.3,25.3,1.6,35.21,0,,,0.05,0.2,,1.3,288,1025.4,34.2,9.9,,,0,,Partially cloudy,61761,7200.2
2018-01-03 13:00:00,27.2,27.2,2.1,33.29,0,,,0.05,0.25,,0,0,1024.4,34.2,9.9,,,0,,Partially cloudy,61761,7149.2
2018-01-03 14:00:00,28.9,24.6,0.1,28.43,0,,,0.05,0.3,,3.9,170,1023.2,34.2,9.9,,,0,,Partially cloudy,61761,7127.3
2018-01-03 15:00:00,29,29,2.7,31.82,0,,,0.05,0.34,,2.3,62,1022.1,34.2,9.9,,,0,,Partially cloudy,61761,7093.1
2018-01-03 16:00:00,29.2,29.2,1.8,30.29,0,,,0.05,0.39,,1.6,48,1021.6,34.2,9.9,,,0,,Partially cloudy,61761,7192.7
2018-01-03 17:00:00,28.1,21.1,4.9,36.47,0,,,0.05,0.44,,6.7,178,1022.7,34.2,9.9,,,0,,Partially cloudy,61761,7375.3
2018-01-03 18:00:00,27,27,6.8,41.74,0,,,0.05,0.49,,2.7,73,1021.6,34.2,9.9,,,0,,Partially cloudy,61761,7445.4
2018-01-03 19:00:00,27.2,21.4,5,38.17,0,,,0.05,0.54,,5,164,1021.1,35.9,9.9,,,0,,Partially cloudy,61761,7310.7
2018-01-03 20:00:00,28,28,4.3,35.68,0,,,0.05,0.59,,1.6,53,1020,38.4,9.9,,,0,,Partially cloudy,61761,7132.4
2018-01-03 21:00:00,29,22.9,11.1,46.62,0,,,0.05,0.64,,5.8,120,1020.1,38.4,9.9,,,0,,Partially cloudy,61761,6913.1
2018-01-03 22:00:00,27.8,21.8,12.3,51.58,0,,,0.05,0.69,,5.4,53,1018.8,38.4,9.9,,,0,,Partially cloudy,61761,6650.5
2018-01-03 23:00:00,28.5,21.5,11.8,49.21,0,,,0.05,0.74,,6.7,23,1017,100,9.9,,,0,,Overcast,61761,6268.2
2018-01-04 00:00:00,28.6,21.7,10.5,46.24,0,,,0.05,0.79,,6.5,30,1016,100,9.9,,,0,,Overcast,61761,5826.4
2018-01-04 01:00:00,28,19.9,7.5,41.36,0,,,0.05,0.84,,8.1,38,1013.8,100,9.9,,,0,,Overcast,61761,5544.5
2018-01-04 02:00:00,28.1,18.8,10.6,47.26,0,,,0.05,0.89,,10.2,33,1012.2,100,9.9,,,0,,Overcast,61761,5324.7
2018-01-04 03:00:00,28.1,18.9,6.7,39.72,0,,,0.05,0.94,18.3,10,10,1010.2,100,9.9,,,0,,Overcast,61761,5204.8
2018-01-04 04:00:00,28.1,17.7,7.2,,0,,,0.05,0.98,20.7,12.5,18,1007.1,100,9.9,,,0,,Overcast,61761,5176.5
2018-01-04 05:00:00,27.3,15.4,8.7,,0.03,,,0.05,1.03,25.9,15.5,13,1004.7,100,7.2,,,0,,"Snow, Overcast",61761,5288.5
2018-01-04 06:00:00,24.5,13.7,18.6,,0.01,,,0.05,1.08,24.3,11.4,360,1002.9,100,1,,,0,,"Snow, Overcast",61761,5613
2018-01-04 07:00:00,24,11.5,20.1,,0.05,,,0.05,1.13,29.4,14.6,360,1000.9,74.6,0.9,,,0,,"Snow, Partially cloudy",61761,5994.4
2018-01-04 08:00:00,24.1,11.7,20.2,,0.06,,,0.05,1.18,32.2,14.2,358,999.2,72.4,0.5,,,0,,"Snow, Partially cloudy",61761,6446.5
2018-01-04 09:00:00,22,,19.3,,0.09,,,0,1.06,33.2,19.3,12,998.2,65.2,0.1,,,0,,"Snow, Partially cloudy",61761,6835.7
2018-01-04 10:00:00,22,6.4,20.2,,0.11,,,0.27,1.32,36.1,21.6,350,996.2,82.8,0,,,0,,"Snow, Partially cloudy",61761,7075.4
2018-01-04 11:00:00,23.3,,20.9,90.61,0.04,,,0.27,1.59,36.5,21.4,340,995.6,62.2,0,,,0,,"Snow, Partially cloudy",61761,7184.3
2018-01-04 12:00:00,23.4,8.3,21.5,92.02,0.09,,,0.27,1.86,43.4,21.5,348,992.7,45.5,0,,,0,,"Snow, Partially cloudy",61761,7293.5
2018-01-04 13:00:00,24,6.9,21.1,88.47,0.11,,,0.27,2.13,41.8,29.1,330,991.8,57.4,0,,,0,,"Snow, Partially cloudy",61761,7275.5
2018-01-04 14:00:00,23.5,11.1,20.5,88.04,0.05,,,0.27,2.4,28.4,14,317,990.8,62.2,0.1,,,0,,"Snow, Partially cloudy",61761,7220.6
2018-01-04 15:00:00,23.3,,20.2,87.73,0.04,,,0.27,2.67,29.4,16.3,311,991.2,89.8,0.4,,,0,,"Snow, Partially cloudy",61761,7190.2
2018-01-04 16:00:00,24.4,9.2,17.7,75.3,0.02,,,0.27,2.94,38.5,22.5,314,991.6,100,3.7,,,0,,"Snow, Overcast",61761,7160.4
2018-01-04 17:00:00,25.3,10.8,16.7,69.33,0.01,,,0.27,3.2,39.1,21.1,304,992.7,100,6.4,,,0,,"Snow, Overcast",61761,7323.9
2018-01-04 18:00:00,25.9,10.8,14.8,62.29,0,,,0.27,3.47,41.8,24.2,308,993.6,100,7.7,,,0,,Overcast,61761,7432.4
2018-01-04 19:00:00,25.9,,13.5,58.99,0,,,0.27,3.74,36.3,15.6,302,995.1,99.2,8.5,,,0,,Overcast,61761,7273.7
2018-01-04 20:00:00,24.2,10.7,10.7,56,0,,,0.27,4.01,35.3,17.2,295,996.5,68.4,9.9,,,0,,Partially cloudy,61761,7142.6
2018-01-04 21:00:00,23.3,9.2,8.7,53.11,0,,,0.27,4.28,37.3,18.1,288,998.2,90.4,9.9,,,0,,Overcast,61761,6926.9
2018-01-04 22:00:00,21.9,8.5,7.9,54.21,0,,,0.27,4.55,36.4,15.5,301,999,100,9.9,,,0,,Overcast,61761,6686.4
2018-01-04 23:00:00,21,5.8,6.9,54.03,0,,,0.27,4.81,35.3,19.4,292,999.6,97.5,9.9,,,0,,Overcast,61761,6334.4
2018-01-05 00:00:00,19.1,4.4,4.7,52.86,0,,,0.27,5.08,33.5,16.8,290,1000.1,72.8,9.6,,,0,,Partially cloudy,61761,5991.4
2018-01-05 01:00:00,17.2,1.5,3,52.92,0,,,0.27,5.35,33.8,17.6,288,1000.9,82.6,9.7,,,0,,Partially cloudy,61761,5721
2018-01-05 02:00:00,15.4,-0.9,2.4,55.83,0,,,0.27,5.62,31.2,17.7,282,1002,10.5,9.9,,,0,,Clear,61761,5571.8
2018-01-05 03:00:00,14.1,-3.3,0.6,54.38,0,,,0.27,5.89,34.5,19.5,282,1002.7,10.5,9.9,,,0,,Clear,61761,5468.6
2018-01-05 04:00:00,12.9,-4.4,-1.2,52.59,0,,,0.27,6.16,34.1,18.6,290,1003.4,10.5,9.9,,,0,,Clear,61761,5483.8
2018-01-05 05:00:00,12,-8.5,-2.3,51.92,0,,,0.27,6.43,32.7,26.3,286,1004.7,10.5,9.9,,,0,,Clear,61761,5590
2018-01-05 06:00:00,11.1,-6.6,-2.7,53.05,0,,,0.27,6.69,29.3,18.1,285,1006.4,10.5,9.9,,,0,,Clear,61761,5887.7
2018-01-05 07:00:00,10.1,-6.8,-4.3,51.22,1.35,,,0.27,6.96,31.7,15.7,295,1007.1,10.5,9.9,,,0,,Snow,61761,6405.1
2018-01-05 08:00:00,9.4,-8.6,-5.1,50.99,0,,,0.27,7.23,31.3,17.5,274,1007.7,10.5,9.9,,,0,,Clear,61761,6812.4
2018-01-05 09:00:00,9.6,-7.3,-5.3,49.97,0,,,0,7.19,31.7,15.5,288,1008.6,10.5,9.9,,,0,,Clear,61761,7105.2
2018-01-05 10:00:00,11.4,-6.1,-5.1,46.77,0,,,0,7.16,30,17.8,284,1009.4,10.5,9.9,,,0,,Clear,61761,7354.7
2018-01-05 11:00:00,12.3,-5.2,-5.8,43.39,0,,,0,7.13,32.7,18.3,288,1010,10.5,9.9,,,0,,Clear,61761,7468.2
2018-01-05 12:00:00,13.7,-3.2,-5.4,41.41,0,,,0,7.11,30.3,18.1,284,1009.8,10.5,9.9,,,0,,Clear,61761,7522.4
2018-01-05 13:00:00,14.8,-3.1,-5.2,40,0,,,0,7.08,32.9,21.3,284,1010,10.5,9.9,,,0,,Clear,61761,7531.7
2018-01-05 14:00:00,15.7,-0.3,-5.9,37.22,0,,,0,7.05,32.2,17.2,288,1010.4,27.1,9.9,,,0,,Partially cloudy,61761,7473
2018-01-05 15:00:00,15.9,-1.6,-6.8,35.36,0,,,0,7.03,34.1,21.4,290,1011,10.5,9.9,,,0,,Clear,61761,7492.1
2018-01-05 16:00:00,16.5,1.8,-6.4,35.18,0,,,0,7,29.9,14.8,297,1011.8,10.5,9.9,,,0,,Clear,61761,7533.5
2018-01-05 17:00:00,15.5,0.9,-6.6,36.21,0,,,0,6.97,22.3,14.1,287,1012.6,10.5,9.9,,,0,,Clear,61761,7720.4
2018-01-05 18:00:00,14.8,1.1,-6.4,37.72,0,,,0,6.94,24,12,289,1013.7,10.5,9.9,,,0,,Clear,61761,7831.5
2018-01-05 19:00:00,14.4,-1.6,-7.5,36.33,0,,,0,6.92,29.3,16.5,287,1014.7,10.5,9.9,,,0,,Clear,61761,7687.4
2018-01-05 20:00:00,13.4,-4.2,-8.4,36.44,0,,,0,6.89,31.6,19.3,286,1015.1,65.2,9.9,,,0,,Partially cloudy,61761,7533
2018-01-05 21:00:00,12.1,-4.5,-8.3,38.64,0,,,0,6.86,29.6,16.3,282,1015.9,10.5,9.9,,,0,,Clear,61761,7380.2
2018-01-05 22:00:00,11.4,-6.1,-8.1,40.25,0,,,0,6.84,29.8,17.9,290,1016.6,10.5,9.9,,,0,,Clear,61761,7118.1
2018-01-05 23:00:00,11.1,-5.4,-9.1,38.87,0,,,0,6.81,30,15.3,284,1017.6,10.5,9.9,,,0,,Clear,61761,6830.8
2018-01-06 00:00:00,10.3,,-8.6,41.31,0,,,0,6.78,26.2,13.1,290,1018.4,10.5,9.9,,,0,,Clear,61761,6453.4
2018-01-06 01:00:00,10.3,,-8.6,41.31,0,,,0,6.76,30.2,14.6,291,1018.4,0,9.9,,,0,,Clear,61761,6127.4
2018-01-06 02:00:00,9.4,,-8.3,43.57,0,,,0,6.73,29.3,15,274,1018.6,0,9.9,,,0,,Clear,61761,5925.7
2018-01-06 03:00:00,9.2,,-8.6,43.39,0,,,0,6.7,28,14,286,1019.1,0,9.9,,,0,,Clear,61761,5796.1
2018-01-06 04:00:00,9.2,-7.1,-9.3,41.81,0,,,0,6.67,25.5,14.1,281,1019.5,0,9.9,,,0,,Clear,61761,5730.4
2018-01-06 05:00:00,9.1,-7.4,,45.08,0,,,0,6.65,27,14.3,273,1020.3,0,9.9,,,0,,Clear,61761,5741.8
2018-01-06 06:00:00,8.3,-2,,53.57,0,,,0,6.62,24.2,6,308,1020.9,10.5,9.9,,,0,,Clear,61761,5827
2018-01-06 07:00:00,8.1,-9,,53.57,0,,,0,6.59,25.6,14.9,272,1021.1,24.3,9.9,,,0,,Partially cloudy,61761,6069.6
2018-01-06 08:00:00,8.3,-6.8,,51.69,0,,,0,6.57,29.3,11.6,277,1021.7,15.6,9.9,,,0,,Clear,61761,6259.7
2018-01-06 09:00:00,9,-7.3,,50.82,0,,,0.21,6.78,25.5,13.9,274,1022.8,36.4,9.9,,,0,,Partially cloudy,61761,6534.4
2018-01-06 10:00:00,9.6,-8.6,,45.1,0,,,0,6.76,27.7,18.2,290,1023.4,15.6,9.9,,,0,,Clear,61761,6757.9
2018-01-06 11:00:00,10.8,-7.2,-9.6,38.51,0,,,0,6.75,27.6,18.6,286,1023.6,10.5,9.9,,,0,,Clear,61761,6928.5
2018-01-06 12:00:00,11.7,-4.9,-10.8,34.87,0,,,0,6.73,26.7,16,290,1023.1,10.5,9.9,,,0,,Clear,61761,7019.9
2018-01-06 13:00:00,12.5,-4.1,-10.8,33.71,0,,,0,6.71,28.5,16.4,290,1022.6,10.5,9.9,,,0,,Clear,61761,7055
2018-01-06 14:00:00,12.7,-2.4,-10.1,34.51,0,,,0,6.69,29.1,13.6,298,1023,10.5,9.9,,,0,,Clear,61761,7034.1
2018-01-06 15:00:00,12.7,-4.5,-10.7,33.48,0,,,0,6.68,29.9,17.9,284,1023.5,6.1,9.9,,,0,,Clear,61761,7057.9
2018-01-06 16:00:00,12.7,-2.5,-8.8,36.74,0,,,0,6.66,25.9,13.7,304,1024.4,6.1,9.9,,,0,,Clear,61761,7075.9
2018-01-06 17:00:00,11.6,-5.8,-9.7,,0,,,0,6.64,28.8,17.6,305,1025,6.1,9.9,,,0,,Clear,61761,7313
2018-01-06 18:00:00,11.2,-3.8,-8.8,,0,,,0,6.63,24,12.8,294,1026.4,6.1,9.9,,,0,,Clear,61761,7512.1
2018-01-06 19:00:00,10.3,-5.2,-10.3,,0,,,0,6.61,27.7,13.2,298,1028.2,6.1,9.9,,,0,,Clear,61761,7440.2
2018-01-06 20:00:00,9.2,-7,-10,,0,,,0,6.59,27,14,304,1028.4,0,9.9,,,0,,Clear,61761,7358
2018-01-06 21:00:00,8.5,-8.4,-10,,0,,,0,6.58,23.3,14.9,310,1028.9,0,9.9,,,0,,Clear,61761,7243.6
2018-01-06 22:00:00,8.3,-8.7,-9.2,,0,,,0,6.56,23.2,14.8,300,1029.6,0,9.9,,,0,,Clear,61761,7073.3
2018-01-06 23:00:00,7.5,-7.1,-8.6,46.8,0,,,0,6.54,31.9,10.6,302,1030.5,0,9.9,,,0,,Clear,61761,6809.2
2018-01-07 00:00:00,7.3,-8.7,-7.8,49.16,0,,,0,6.53,29.2,12.7,294,1030.6,4.4,9.9,,,0,,Clear,61761,6504
2018-01-07 01:00:00,6.6,-9.3,-7.5,51.6,0,,,0,6.51,22.8,12.2,303,1030.7,4.4,9.9,,,0,,Clear,61761,6197.4
2018-01-07 02:00:00,6.6,-10.1,-7.3,52.16,0,,,0,6.49,23.1,13.5,312,1031.2,0,9.9,,,0,,Clear,61761,6019.5
2018-01-07 03:00:00,6.4,-9.5,-6.8,53.77,0,,,0,6.48,23.4,12.1,298,1032.6,0,9.9,,,0,,Clear,61761,5865.9
2018-01-07 04:00:00,6.2,-8.6,-6.7,54.47,0,,,0,6.46,19.4,10.5,310,1033.6,0,9.9,,,0,,Clear,61761,5785.1
2018-01-07 05:00:00,5.5,-8.1,-6.7,56.31,0,,,0,6.44,,8.7,299,1033.6,0,9.9,,,0,,Clear,61761,5765.9
2018-01-07 06:00:00,5.5,-6.9,-6.5,56.91,0,,,0,6.43,23,7.4,306,1033.9,0,9.9,,,0,,Clear,61761,5832.8
2018-01-07 07:00:00,5.3,-6.2,-6.7,56.83,0,,,0,6.41,,6.5,281,1034.9,10.5,9.9,,,0,,Clear,61761,5996
2018-01-07 08:00:00,5.5,-6.6,,56.31,0,,,0,6.39,,7.1,299,1035.2,6.1,9.9,,,0,,Clear,61761,6200.6
2018-01-07 09:00:00,6.7,-5.4,,53.97,0,,,0,6.37,,7.4,292,1036.5,6.1,9.9,,,0,,Clear,61761,6426.6
2018-01-07 10:00:00,8.4,2.2,,50.37,0,,,0,6.35,,3.2,328,1037.1,6.1,9.9,,,0,,Clear,61761,6625.9
2018-01-07 11:00:00,99999999,,,47.19,0,,,0,6.34,,5.3,298,1036.3,10.5,9.9,,,0,,Clear,61761,6806.9
2018-01-07 12:00:00,12.5,,,43.74,0,,,0,6.32,,3.9,307,1034.6,10.5,9.9,,,0,,Clear,61761,6859.1
2018-01-07 13:00:00,14.4,,-5,41.02,0,,,0,6.3,,6.7,277,1034,15.6,9.9,,,0,,Clear,61761,6886.1
2018-01-07 14:00:00,16.3,8.2,-4.2,39.33,0,,,0,6.28,,5.3,204,1033.1,15.6,9.9,,,0,,Clear,61761,6861.6
2018-01-07 15:00:00,17.1,8,-3.2,39.78,0,,,0,6.26,,6.4,256,1032.3,19.2,9.9,,,0,,Clear,61761,6863.9
2018-01-07 16:00:00,17.1,7.3,-2.2,41.83,0,,,0,6.24,,7.3,220,1032.7,34.2,9.9,,,0,,Partially cloudy,61761,6920.9
2018-01-07 17:00:00,17.3,7.5,-1.9,42.02,0,,,0,6.22,,7.3,227,1032,30.4,9.9,,,0,,Partially cloudy,61761,7192.7
2018-01-07 18:00:00,17.3,4.9,-2.2,41.54,0,,,0,6.2,17.2,10.9,232,1031.7,34.2,9.9,,,0,,Partially cloudy,61761,7368
2018-01-07 19:00:00,17.3,7,-2.1,41.55,0,,,0,6.19,18.3,7.9,220,1031.5,34.2,9.9,,,0,,Partially cloudy,61761,7336.7
2018-01-07 20:00:00,18,6,-1.4,41.67,0,,,0,6.17,27.7,10.5,238,1030.6,95.7,9.9,,,0,,Overcast,61761,7244.6
2018-01-07 21:00:00,18,7.7,-0.4,43.76,0,,,0,6.15,,8.1,226,1029.9,100,9.9,,,0,,Overcast,61761,7048.9
2018-01-07 22:00:00,17.3,6,1.2,48.59,0,,,0,6.13,20.8,9.2,221,1030,88.9,9.9,,,0,,Partially cloudy,61761,6834.3
2018-01-07 23:00:00,17.1,3.6,2,50.99,0,,,0,6.11,,12.7,220,1029.1,88.9,9.9,,,0,,Partially cloudy,61761,6450.6
2018-01-08 00:00:00,17.3,5.3,2.9,52.69,0,,,0,6.09,19.7,10.3,236,1028.2,95.7,9.9,,,0,,Overcast,61761,6064.9
2018-01-08 01:00:00,17.8,10.1,3.6,53.14,0,,,0,6.07,20.8,5.3,288,1027.9,97.5,9.9,,,0,,Overcast,61761,5792.4
2018-01-08 02:00:00,18.2,7.1,3.5,51.83,0,,,0,6.05,21.9,9.3,241,1027.2,100,9.9,,,0,,Overcast,61761,5685.4
2018-01-08 03:00:00,19.1,8.6,4,51.16,0,,,0,6.04,,8.8,240,1026.8,100,9.9,,,0,,Overcast,61761,5515.9
2018-01-08 04:00:00,19.9,9.6,5.2,52.23,0,,,0,6.02,20.8,8.7,214,1026.1,98.2,9.9,,,0,,Overcast,61761,5522.2
2018-01-08 05:00:00,19.1,9.9,5.4,54.57,0,,,0,6,19.7,7.2,208,1025.8,22.7,9.9,,,0,,Partially cloudy,61761,5606.8
2018-01-08 06:00:00,18.9,10.1,6.9,58.74,0,,,0,5.98,,6.6,241,1025.7,27.2,9.9,,,0,,Partially cloudy,61761,5939.6
2018-01-08 07:00:00,19.9,10.1,7,56.83,0,,,0,5.96,,8.1,211,1025.2,50.8,9.9,,,0,,Partially cloudy,61761,6471.9
