0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,4
"New York City, NY",2020-01-01 00:00:00,41.3,34.3,27.9,58.68,0,,,0,0,22.3,12.2,272,1003.7,91.5,9.9,,,0,,Overcast,5012.3
"New York City, NY",2020-01-01 01:00:00,39.8,33.3,26.2,57.83,0,,,0,0,24.2,10.3,268,1003.8,88,9.9,,,0,,Partially cloudy,4879.4
"New York City, NY",2020-01-01 02:00:00,39.2,32.2,27.1,61.4,0,,,0,0,18.5,11,276,1004.1,87.4,9.9,,,0,,Partially cloudy,4685.5
"New York City, NY",2020-01-01 03:00:00,39.1,31.1,26.2,59.42,0,,,0,0,24.3,13.8,264,1004.5,59.3,9.9,,,0,,Partially cloudy,4579.5
"New York City, NY",2020-01-01 04:00:00,38.9,31.3,24.2,55.18,0,,,0,0,24.4,12.5,255,1004.9,91.5,9.9,,,0,,Overcast,4467.8
"New York City, NY",2020-01-01 05:00:00,38,31.8,23.5,55.44,0,,,0,0,20.6,8.7,278,1005,99,9.9,,,0,,Overcast,4452.8
"New York City, NY",2020-01-01 06:00:00,37.1,31.3,22.6,55.27,0,,,0,0,21.7,7.7,260,1005.5,87.3,9.9,,,0,,Partially cloudy,4524.8
"New York City, NY",2020-01-01 07:00:00,37.1,29.8,24.6,60.2,0,,,0,0,23,10.7,262,1005.7,93.9,9.9,,,0,,Overcast,4648.1
"New York City, NY",2020-01-01 08:00:00,37.1,30.3,23.9,58.47,0,,,0,0,19.8,9.6,267,1006.1,84.1,9.9,20,0.1,0,,Partially cloudy,4755.2
"New York City, NY",2020-01-01 09:00:00,37.3,,,52.84,0,,,0,0,24.2,13.3,266,1007,83.1,9.9,57,0.2,1,,Partially cloudy,4906.8
"New York City, NY",2020-01-01 10:00:00,38.2,,,49.53,0,,,0,0,26.5,9.7,260,1007.7,83.3,9.9,164,0.6,2,,Partially cloudy,5030.6
"New York City, NY",2020-01-01 11:00:00,38.5,,,45.02,0,,,0,0,24.8,14.3,277,1007.5,57.3,9.9,241,0.9,2,,Partially cloudy,5164.3
"New York City, NY",2020-01-01 12:00:00,39.3,,,42.14,0,,,0,0,26.5,15.1,282,1007.1,79.7,9.9,211,0.8,2,,Partially cloudy,5291.9
"New York City, NY",2020-01-01 13:00:00,38.5,,,44.89,0,,,0,0,27.4,12.6,281,1006.8,93.1,9.9,89,0.3,1,,Overcast,5429.8
"New York City, NY",2020-01-01 14:00:00,38.4,,,43.3,0,,,0,0,28.2,14,287,1007,93.9,9.9,87,0.3,1,,Overcast,5493.9
"New York City, NY",2020-01-01 15:00:00,38.4,29.9,18.7,44.64,0,,,0,0,22.4,14.5,283,1007.6,93.9,9.9,68,0.2,1,,Overcast,5540.7
"New York City, NY",2020-01-01 16:00:00,38.4,30.6,19.1,45.5,0,,,0,0,18.5,12.5,279,1008.4,93.5,9.9,30,0.1,0,,Overcast,5576.5
"New York City, NY",2020-01-01 17:00:00,38.2,31.7,19.6,46.62,0,,,0,0,21.1,9.4,271,1009.6,90.8,9.9,7,0,0,,Overcast,5802.5
"New York City, NY",2020-01-01 18:00:00,38,31.2,19.8,47.52,0,,,0,0,19.7,9.9,266,1010.1,95.7,9.9,,,0,,Overcast,5889.8
"New York City, NY",2020-01-01 19:00:00,37.3,29.4,19.8,48.84,0,,,0,0,20,12.2,276,1010.8,95.7,9.9,,,0,,Overcast,5863.1
"New York City, NY",2020-01-01 20:00:00,36.2,28.6,19.1,49.5,0,,,0,0,19.7,10.9,272,1011.4,79,9.9,,,0,,Partially cloudy,5791.5
"New York City, NY",2020-01-01 21:00:00,35.3,27.4,18.9,50.85,0,,,0,0,25.3,10.8,263,1012.1,10.5,9.9,,,0,,Clear,5695.2
"New York City, NY",2020-01-01 22:00:00,35.1,29.2,18.9,51.17,0,,,0,0,,7.1,270,1012.3,4.4,9.9,,,0,,Clear,5528.8
"New York City, NY",2020-01-01 23:00:00,34.5,27.6,18.9,52.53,0,,,0,0,,8.4,262,1012.4,0,9.9,,,0,,Clear,5262.2
"New York City, NY",2020-01-02 00:00:00,33.7,28.4,18,52.08,0,,,0,0,17.2,5.8,238,1012.7,0,9.9,,,0,,Clear,4948.9
"New York City, NY",2020-01-02 01:00:00,33.4,33.4,18.7,54.44,0,,,0,0,,3,295,1012.6,0,9.9,,,0,,Clear,4724.4
"New York City, NY",2020-01-02 02:00:00,33.7,26.3,20,56.76,0,,,0,0,,9.2,243,1013.3,0,9.9,,,0,,Clear,4586.5
"New York City, NY",2020-01-02 03:00:00,33.1,27.2,20,58.22,0,,,0,0,,6.5,230,1013.6,8,9.9,,,0,,Clear,4520.9
"New York City, NY",2020-01-02 04:00:00,33.2,27.2,20.6,59.52,0,,,0,0,,6.6,224,1013.7,14.1,9.9,,,0,,Clear,4485.5
"New York City, NY",2020-01-02 05:00:00,33.5,26.6,20.9,59.6,0,,,0,0,,8.1,236,1014.1,10.5,9.9,,,0,,Clear,4584
"New York City, NY",2020-01-02 06:00:00,33.3,27.3,20.9,59.95,0,,,0,0,,6.7,232,1014.4,10.5,9.9,,,0,,Clear,4960
"New York City, NY",2020-01-02 07:00:00,33.5,27.4,21.1,59.97,0,,,0,0,,6.8,236,1014.9,10.5,9.9,,,0,,Clear,5498.9
"New York City, NY",2020-01-02 08:00:00,34.2,34.2,21.1,58.51,0,,,0,0,,1.9,289,1015,12,9.9,18,0.1,0,,Clear,5902.1
"New York City, NY",2020-01-02 09:00:00,37.4,34,22.2,53.87,0,,,0,0,,4.3,204,1015.2,13.9,9.9,83,0.3,1,,Clear,6100.6
"New York City, NY",2020-01-02 10:00:00,40.8,35.7,23.5,49.81,0,,,0,0,,7.7,234,1015.5,12.3,9.9,295,1.1,3,,Clear,6152.1
"New York City, NY",2020-01-02 11:00:00,43.1,39.3,24.6,47.8,0,,,0,0,,6.2,230,1014.8,10.5,9.9,418,1.5,4,,Clear,6212.9
"New York City, NY",2020-01-02 12:00:00,45.2,41.4,24,43.13,0,,,0,0,,6.9,249,1014.1,12,9.9,447,1.6,4,,Clear,6227.2
"New York City, NY",2020-01-02 13:00:00,46.4,44.3,24.5,41.83,0,,,0,0,18.3,4.6,291,1013.1,20.8,9.9,297,1.1,3,,Partially cloudy,6231.7
"New York City, NY",2020-01-02 14:00:00,48.3,44.7,23.9,38.14,0,,,0,0,,8,220,1012.9,20.8,9.9,221,0.8,2,,Partially cloudy,6208.3
"New York City, NY",2020-01-02 15:00:00,48.8,44.9,24.2,37.81,0,,,0,0,18.3,9.2,217,1012.5,29,9.9,153,0.6,2,,Partially cloudy,6159.3
"New York City, NY",2020-01-02 16:00:00,48.5,45,26.1,41.37,0,,,0,0,17.2,7.8,213,1012.1,31.5,9.9,59,0.2,1,,Partially cloudy,6232.2
"New York City, NY",2020-01-02 17:00:00,47.6,43.2,28.6,47.45,0,,,0,0,,9.4,219,1011.9,29,9.9,16,0.1,0,,Partially cloudy,6411.5
"New York City, NY",2020-01-02 18:00:00,47.8,44.4,30.1,50.04,0,,,0,0,17.2,7.3,202,1011.9,20.8,9.9,,,0,,Partially cloudy,6473.8
"New York City, NY",2020-01-02 19:00:00,47.2,43.3,31.5,54.24,0,,,0,0,18.3,8.1,206,1011.6,21.7,9.9,,,0,,Partially cloudy,6294.5
"New York City, NY",2020-01-02 20:00:00,46.6,44.7,31,54.48,0,,,0,0,17.2,4.3,214,1011.7,20.8,9.9,,,0,,Partially cloudy,6072
"New York City, NY",2020-01-02 21:00:00,46.4,43.3,31.7,56.41,0,,,0,0,,6.1,231,1011.9,60.7,9.9,,,0,,Partially cloudy,5898.8
"New York City, NY",2020-01-02 22:00:00,46.5,43.8,32.9,58.92,0,,,0,0,,5.4,218,1011.3,41.7,9.9,,,0,,Partially cloudy,5618.2
"New York City, NY",2020-01-02 23:00:00,46.4,44.5,32.9,59.24,0,,,0,0,,4.2,250,1010.4,41.2,9.9,,,0,,Partially cloudy,5279.4
"New York City, NY",2020-01-03 00:00:00,46.6,44.4,33.3,59.76,0,,,0,0,,4.7,220,1010.1,93.1,9.9,,,0,,Overcast,4906.9
"New York City, NY",2020-01-03 01:00:00,46.7,44.4,34,61.16,0,,,0,0,,4.9,218,1009.5,89.4,9.9,,,0,,Partially cloudy,4630.2
"New York City, NY",2020-01-03 02:00:00,47.4,44.7,34.2,59.96,0,,,0,0,,5.9,257,1010.1,84.1,9.9,,,0,,Partially cloudy,4464.3
"New York City, NY",2020-01-03 03:00:00,47.6,44.2,35,61.34,0,,,0,0,,7.4,243,1009.7,100,9.9,,,0,,Overcast,4336
"New York City, NY",2020-01-03 04:00:00,46.6,43.6,35.4,64.95,0.01,,,0,0,,6,233,1009.4,100,9.9,,,0,,"Rain, Overcast",4298.1
"New York City, NY",2020-01-03 05:00:00,45.1,45.1,38,75.98,0.02,,,0,0,,2,284,1009.9,100,7.8,,,0,,"Rain, Overcast",4377.6
"New York City, NY",2020-01-03 06:00:00,44.3,40.9,39.3,82.49,0.01,,,0,0,,6,209,1010.3,100,9.9,,,0,,"Rain, Overcast",4740
"New York City, NY",2020-01-03 07:00:00,45.2,43.4,39.1,78.9,0.02,,,0,0,,3.9,232,1009.6,99,9.2,,,0,,"Rain, Overcast",5271.7
"New York City, NY",2020-01-03 08:00:00,45,42.3,40.7,84.79,0.01,,,0,0,,5.1,200,1009.9,93,9.4,6,0,0,,"Rain, Overcast",5717.4
"New York City, NY",2020-01-03 09:00:00,45.1,44,41.9,88.53,0.01,,,0,0,,3.1,284,1010.2,68.8,1.8,19,0.1,0,,"Rain, Partially cloudy",5981
"New York City, NY",2020-01-03 10:00:00,44.8,44.8,42.9,92.78,0.02,,,0,0,,2.8,286,1010.7,79.7,1.7,28,0.1,0,,"Rain, Partially cloudy",6145.8
"New York City, NY",2020-01-03 11:00:00,45,43.4,43,92.84,0.01,,,0,0,,3.6,305,1009.5,97.5,4,53,0.2,1,,"Rain, Overcast",6176.9
"New York City, NY",2020-01-03 12:00:00,45.4,42.6,42.3,88.82,0,,,0,0,,5.4,240,1008.5,94.7,5.7,81,0.3,1,,Overcast,6250.1
"New York City, NY",2020-01-03 13:00:00,47,47,43.5,87.31,0,,,0,0,,0.8,333,1007.3,70.3,6.7,86,0.3,1,,Partially cloudy,6251.1
"New York City, NY",2020-01-03 14:00:00,47.2,44.7,42.5,83.44,0,,,0,0,,5.5,258,1008.6,67.1,6.8,60,0.2,1,,Partially cloudy,6213.6
"New York City, NY",2020-01-03 15:00:00,47.7,46.4,43,83.66,0,,,0,0,,3.7,290,1008.6,75.5,7.6,47,0.2,0,,Partially cloudy,6183.1
"New York City, NY",2020-01-03 16:00:00,48.5,48.5,43,81.33,0,,,0,0,,2.4,285,1008.7,56.9,8.5,26,0.1,0,,Partially cloudy,6193.3
"New York City, NY",2020-01-03 17:00:00,47.9,45.6,42.9,82.53,0,,,0,0,,5.2,300,1009.4,93.9,9.9,8,0,0,,Overcast,6343.7
"New York City, NY",2020-01-03 18:00:00,47.9,46.5,42.3,80.79,0,,,0,0,,3.9,281,1008.9,58.4,9.9,,,0,,Partially cloudy,6355.9
"New York City, NY",2020-01-03 19:00:00,48.7,46.3,42.9,80.23,0,,,0,0,,5.7,242,1009.2,54.7,9.9,,,0,,Partially cloudy,6151
"New York City, NY",2020-01-03 20:00:00,48.7,45.7,43.2,81.34,0,,,0,0,,6.9,241,1010.2,93.1,9.9,,,0,,Overcast,5924.3
"New York City, NY",2020-01-03 21:00:00,47.9,46.4,43.4,84.14,0,,,0,0,,4,237,1010,100,8.6,,,0,,Overcast,5725.8
"New York City, NY",2020-01-03 22:00:00,47.9,46.6,44,86.15,0.01,,,0,0,,3.8,288,1010.5,90.2,6.3,,,0,,"Rain, Overcast",5494.2
"New York City, NY",2020-01-03 23:00:00,47.8,47.8,44.2,87.37,0.01,,,0,0,,0,0,1009.9,76.3,6.7,,,0,,"Rain, Partially cloudy",5229.1
"New York City, NY",2020-01-04 00:00:00,47.6,47.6,45.3,91.58,0.02,,,0,0,,0,0,1008.9,88,4.9,,,0,,"Rain, Partially cloudy",4907.5
"New York City, NY",2020-01-04 01:00:00,47.6,47.6,45.7,93.03,0,,,0,0,,0,0,1008.2,89.1,5.4,,,0,,Partially cloudy,4640.8
"New York City, NY",2020-01-04 02:00:00,47.4,46.6,45.1,91.58,0.02,,,0,0,,3.1,48,1007.9,95.9,3.9,,,0,,"Rain, Overcast",4464.8
"New York City, NY",2020-01-04 03:00:00,47.4,46.1,45.8,94.25,0.03,,,0,0,,3.6,55,1008,70.3,2.4,,,0,,"Rain, Partially cloudy",4346.8
"New York City, NY",2020-01-04 04:00:00,46.8,46.8,45,93.51,0.05,,,0,0,,0,0,1007.4,98.9,1.2,,,0,,"Rain, Overcast",4279.9
"New York City, NY",2020-01-04 05:00:00,46.7,46.7,45.5,95.63,0.07,,,0,0,,0.8,16,1007,97.2,1.9,,,0,,"Rain, Overcast",4320.8
"New York City, NY",2020-01-04 06:00:00,46.6,46.6,45.6,96.04,0.02,,,0,0,,1.6,32,1005.9,92.2,2,,,0,,"Rain, Overcast",4392.5
"New York City, NY",2020-01-04 07:00:00,47.6,45,45.8,93.49,0,,,0,0,,5.8,120,1005.5,98.3,7.5,,,0,,Overcast,4587
"New York City, NY",2020-01-04 08:00:00,47.2,45.5,45.7,94.66,0,,,0,0,,4.2,68,1004.9,92.3,4.1,10,0,0,,Overcast,4827.1
"New York City, NY",2020-01-04 09:00:00,47.8,44.8,46.7,95.78,0,,,0,0,,6.5,122,1004.6,100,1.2,16,0.1,0,,Overcast,5082.2
"New York City, NY",2020-01-04 10:00:00,47.7,44.6,47,97.2,0,,,0,0,,6.6,129,1004.8,100,1,23,0.1,0,,Overcast,5304
"New York City, NY",2020-01-04 11:00:00,48.3,46.4,47.1,95.69,0,,,0,0,,4.8,139,1002.7,100,0.7,27,0.1,0,,Overcast,5463.1
"New York City, NY",2020-01-04 12:00:00,49.3,48,48.3,96.13,0,,,0,0,,4.1,226,1002.6,90.6,0.8,42,0.2,0,,Overcast,5562.6
"New York City, NY",2020-01-04 13:00:00,48.7,47.1,47.8,96.64,0,,,0,0,,4.4,354,1000.6,100,1.3,57,0.2,1,,Overcast,5562.4
"New York City, NY",2020-01-04 14:00:00,48.4,45.8,47.2,95.59,0,,,0,0,,6,310,999.8,100,3.2,62,0.2,1,,Overcast,5538.3
"New York City, NY",2020-01-04 15:00:00,49.8,47.6,47.8,92.74,0,,,0,0,,5.6,282,1000.1,89.2,8.4,54,0.2,1,,Partially cloudy,5529.4
"New York City, NY",2020-01-04 16:00:00,49.9,48.5,47,89.57,0,,,0,0,,4.4,270,999.9,54.8,9.9,34,0.1,0,,Partially cloudy,5502
"New York City, NY",2020-01-04 17:00:00,50.4,50.4,46.7,86.98,0,,,0,0,,3,324,999.9,77.2,9.9,9,0,0,,Partially cloudy,5662.3
"New York City, NY",2020-01-04 18:00:00,49.9,48.1,46.7,88.7,0,,,0,0,,5,312,1000,77.2,9.9,,,0,,Partially cloudy,5714.4
"New York City, NY",2020-01-04 19:00:00,50.1,50.1,46.2,86.66,0,,,0,0,,9.2,326,1000,56,9.9,,,0,,Partially cloudy,5662.7
"New York City, NY",2020-01-04 20:00:00,47.9,43.9,40.5,75.3,0,,,0,0,25.3,8.8,323,1000,69.6,9.9,,,0,,Partially cloudy,5574.8
"New York City, NY",2020-01-04 21:00:00,45.9,41.6,38,73.93,0,,,0,0,,8.4,324,1000.4,83,9.9,,,0,,Partially cloudy,5482.6
"New York City, NY",2020-01-04 22:00:00,44.1,38.1,37.7,78.09,0.01,,,0,0,24.2,11.7,305,1000.6,92.3,9.2,,,0,,"Rain, Overcast",5361.4
"New York City, NY",2020-01-04 23:00:00,43.1,36.9,35.8,75.25,0.01,,,0,0,26.9,11.5,302,1000.2,69.3,9.9,,,0,,"Rain, Partially cloudy",5141.4
"New York City, NY",2020-01-05 00:00:00,41,32.9,33.9,75.77,0,,,0,0,27.2,15.5,305,1000.5,57,9.9,,,0,,Partially cloudy,4908.3
"New York City, NY",2020-01-05 01:00:00,40.3,31.2,31.5,70.56,0,,,0,0,27.9,18.9,310,1000.9,58.6,9.9,,,0,,Partially cloudy,4506.1
"New York City, NY",2020-01-05 02:00:00,39.6,30.3,28.5,64.07,0,,,0,0,30.6,18.7,310,1001.6,86.1,9.9,,,0,,Partially cloudy,4353.6
"New York City, NY",2020-01-05 03:00:00,38.9,29.7,27.1,62.19,0,,,0,0,28.9,17.6,298,1003,80.2,9.9,,,0,,Partially cloudy,4432.7
"New York City, NY",2020-01-05 04:00:00,38.9,30.6,24.6,56.09,0,,,0,0,29.7,14.7,302,1003.8,69.7,9.9,,,0,,Partially cloudy,4377.7
"New York City, NY",2020-01-05 05:00:00,38.7,28.1,21.7,50.11,0,,,0,0,37.2,23.2,304,1005.1,81.6,9.9,,,0,,Partially cloudy,4391.2
"New York City, NY",2020-01-05 06:00:00,38.2,28.6,20.4,48.49,0,,,0,0,37,18.2,308,1006.2,98.4,9.9,,,0,,Overcast,4488.5
"New York City, NY",2020-01-05 07:00:00,38.2,29.2,20.7,49.05,0,,,0,0,31.5,15.9,304,1007.2,29.2,9.9,,,0,,Partially cloudy,4656.9
"New York City, NY",2020-01-05 08:00:00,38,30.1,21.8,51.73,0,,,0,0,29.3,12.8,282,1008.2,87.5,9.9,19,0.1,0,,Partially cloudy,4797.4
"New York City, NY",2020-01-05 09:00:00,38.3,29.1,21.7,50.78,0,,,0.05,0.05,31.1,16.9,296,1009.4,87.5,9.9,77,0.3,1,,Partially cloudy,5016.8
"New York City, NY",2020-01-05 10:00:00,38.2,27.7,21.6,51.05,0,,,0.05,0.1,34.2,21.6,310,1010.5,53.6,9.9,125,0.5,1,,Partially cloudy,5214.2
"New York City, NY",2020-01-05 11:00:00,39.3,29.4,21.3,48.16,0,,,0.05,0.15,36.9,20.4,304,1010.3,37.5,9.9,443,1.6,4,,Partially cloudy,5322
"New York City, NY",2020-01-05 12:00:00,40,30.5,21.1,46.51,0,,,0.05,0.2,39.4,20.1,302,1010.4,82.4,9.9,520,1.9,5,,Partially cloudy,5419.4
"New York City, NY",2020-01-05 13:00:00,40.2,30.7,21.4,46.65,0,,,0.05,0.25,34,20.3,308,1010.6,80.6,9.9,309,1.1,3,,Partially cloudy,5455.3
"New York City, NY",2020-01-05 14:00:00,40.7,32.3,21,44.94,0,,,0.05,0.3,30.2,16.7,306,1011,87.5,9.9,356,1.3,4,,Partially cloudy,5490.9
"New York City, NY",2020-01-05 15:00:00,41.8,34.8,20.3,41.88,0,,,0.05,0.34,23.8,13,298,1011.7,92.6,9.9,185,0.7,2,,Overcast,5518.7
"New York City, NY",2020-01-05 16:00:00,40.9,32.7,18.6,40.33,0,,,0.05,0.39,25.9,16,300,1012.9,85.8,9.9,99,0.4,1,,Partially cloudy,5568
"New York City, NY",2020-01-05 17:00:00,38.9,32.8,20.1,46.49,0,,,0.05,0.44,33,8.8,316,1014.2,85.8,9.9,20,0.1,0,,Partially cloudy,5805.5
"New York City, NY",2020-01-05 18:00:00,37.6,28.1,19.1,46.87,0,,,0.05,0.49,28.9,17.4,330,1014.6,22.8,9.9,,,0,,Partially cloudy,5918.1
"New York City, NY",2020-01-05 19:00:00,37.3,29.9,16.8,42.98,0,,,0.05,0.54,18.3,10.9,305,1015.5,33.7,9.9,,,0,,Partially cloudy,5937.9
"New York City, NY",2020-01-05 20:00:00,36.2,29.6,16.5,44.25,0,,,0.05,0.59,18.3,8.6,302,1015.5,17,9.9,,,0,,Clear,5879.6
"New York City, NY",2020-01-05 21:00:00,36,30.6,16,43.79,0,,,0.05,0.64,,6.6,276,1015.4,25.9,9.9,,,0,,Partially cloudy,5734.8
"New York City, NY",2020-01-05 22:00:00,35.9,32.3,17.2,46.1,0,,,0.05,0.69,,4.3,249,1015.4,47,9.9,,,0,,Partially cloudy,5527.1
"New York City, NY",2020-01-05 23:00:00,36.7,34,18,46.28,0,,,0.05,0.74,,3.5,314,1014.8,91.5,9.9,,,0,,Overcast,5230.1
"New York City, NY",2020-01-06 00:00:00,37,30.9,18,45.73,0,,,0.05,0.79,24.2,8.2,249,1014.7,87,9.9,,,0,,Partially cloudy,4902
"New York City, NY",2020-01-06 01:00:00,32,28.4,27.2,82.42,0.01,,,0.05,0.84,,3.7,308,1015.3,72.1,1.2,,,0,,"Snow, Partially cloudy",4721.5
"New York City, NY",2020-01-06 02:00:00,32,27.1,29,88.49,0.01,,,0.05,0.89,,4.9,245,1014.8,90,1.4,,,0,,"Snow, Partially cloudy",4604.5
"New York City, NY",2020-01-06 03:00:00,32,25.1,29.5,90.41,0.01,,,0.05,0.94,,7.6,237,1014.1,59.1,1.8,,,0,,"Snow, Partially cloudy",4531.7
"New York City, NY",2020-01-06 04:00:00,31.8,31.8,28.3,86.64,0,,,0.05,0.98,,2.2,282,1013.2,82.1,9.1,,,0,,Partially cloudy,4505.4
"New York City, NY",2020-01-06 05:00:00,33,28.1,29,85.01,0,,,0.05,1.03,,5.1,242,1013.2,86.4,9.9,,,0,,Partially cloudy,4615.9
"New York City, NY",2020-01-06 06:00:00,33,25.1,29,85.01,0,,,0.05,1.08,,9.8,232,1013.6,84.1,9.9,,,0,,Partially cloudy,4990.8
"New York City, NY",2020-01-06 07:00:00,33.6,27.5,29.2,83.63,0,,,0.05,1.13,,6.9,224,1013.7,75.8,9.7,,,0,,Partially cloudy,5536.4
"New York City, NY",2020-01-06 08:00:00,33.8,25.3,28.5,80.66,0,,,0.05,1.18,,11.3,218,1014.1,89.2,9.2,7,0,0,,Partially cloudy,6000.8
"New York City, NY",2020-01-06 09:00:00,35.1,27.8,27.4,73.34,0,,,0,0.97,16.1,9.6,234,1014.4,84.1,9.7,31,0.1,0,,Partially cloudy,6261.6
"New York City, NY",2020-01-06 10:00:00,35.8,28.7,27.3,70.88,0,,,0,0.93,18.3,9.6,248,1014.7,84.1,9.9,55,0.2,1,,Partially cloudy,6404.9
"New York City, NY",2020-01-06 11:00:00,37.3,30.3,28.4,69.92,0,,,0,0.89,,10.2,238,1014.3,96.5,9.9,137,0.5,1,,Overcast,6441.7
"New York City, NY",2020-01-06 12:00:00,39.8,32.6,28.5,63.69,0,,,0,0.85,,11.9,249,1013.5,78.7,9.9,419,1.5,4,,Partially cloudy,6360.4
"New York City, NY",2020-01-06 13:00:00,43.2,36.8,27.1,52.69,0,,,0,0.8,20.8,12.4,250,1013.1,83.7,9.9,256,0.9,3,,Partially cloudy,6344.2
"New York City, NY",2020-01-06 14:00:00,43.2,37.3,26.5,51.5,0,,,0,0.76,20.2,10.8,259,1013.4,82.4,9.9,166,0.6,2,,Partially cloudy,6339.8
"New York City, NY",2020-01-06 15:00:00,44.2,38.4,25.8,48.06,0,,,0,0.72,31.1,11.2,252,1013.9,55.2,9.9,145,0.5,1,,Partially cloudy,6300.1
"New York City, NY",2020-01-06 16:00:00,44.2,38.6,25,46.56,0,,,0,0.68,27.1,10.7,264,1014.5,51.6,9.9,52,0.2,1,,Partially cloudy,6375.8
"New York City, NY",2020-01-06 17:00:00,43.9,39.3,24.9,46.86,0,,,0,0.64,,8.2,252,1015.2,17.2,9.9,13,0,0,,Clear,6509.7
"New York City, NY",2020-01-06 18:00:00,42.4,38.2,26,51.94,0,,,0,0.59,20.8,6.7,243,1015.4,10.5,9.9,,,0,,Clear,6600.9
"New York City, NY",2020-01-06 19:00:00,42.7,38.2,27,53.38,0,,,0,0.55,,7.5,246,1015.8,10.5,9.9,,,0,,Clear,6409
"New York City, NY",2020-01-06 20:00:00,43.6,38.6,23.3,44.42,0,,,0,0.51,19.3,8.8,252,1016,0,9.9,,,0,,Clear,6210.2
"New York City, NY",2020-01-06 21:00:00,42.8,37.4,20.9,41.29,0,,,0,0.47,,9.2,255,1016.1,6.1,9.9,,,0,,Clear,6015.4
"New York City, NY",2020-01-06 22:00:00,43,37.5,18.8,37.58,0,,,0,0.42,32,9.5,254,1016.3,10.5,9.9,,,0,,Clear,5746
"New York City, NY",2020-01-06 23:00:00,42,38.1,17.7,37.23,0,,,0,0.38,27.1,6.1,306,1016.4,34.2,9.9,,,0,,Partially cloudy,5378.9
"New York City, NY",2020-01-07 00:00:00,40.8,36.1,17.7,39.03,0,,,0,0.34,24.2,7,248,1016.7,34.2,9.9,,,0,,Partially cloudy,4985.4
"New York City, NY",2020-01-07 01:00:00,40.6,35.5,18.8,41.11,0,,,0,0.3,27.7,7.7,242,1017.1,34.2,9.9,,,0,,Partially cloudy,4706.7
"New York City, NY",2020-01-07 02:00:00,39.8,33.6,18.3,41.58,0,,,0,0.25,18.3,9.4,227,1017.4,34.2,9.9,,,0,,Partially cloudy,4546
"New York City, NY",2020-01-07 03:00:00,38.9,32.2,18.2,42.75,0,,,0,0.21,19.7,10.2,230,1017.8,31.1,9.9,,,0,,Partially cloudy,4454
"New York City, NY",2020-01-07 04:00:00,39,33.5,18.2,42.58,0,,,0,0.17,20.4,7.9,230,1018,29,9.9,,,0,,Partially cloudy,4437.2
"New York City, NY",2020-01-07 05:00:00,38.4,32.3,19,45.31,0,,,0,0.13,18.3,8.6,234,1018.1,34.2,9.9,,,0,,Partially cloudy,4536.2
"New York City, NY",2020-01-07 06:00:00,38.3,33.1,19.3,45.9,0,,,0,0.08,,6.9,230,1018,29,9.9,,,0,,Partially cloudy,4930.5
"New York City, NY",2020-01-07 07:00:00,38.5,34.1,19.3,45.64,0,,,0,0.04,,5.7,230,1018.3,34.2,9.9,,,0,,Partially cloudy,5497.4
"New York City, NY",2020-01-07 08:00:00,37.9,33,19.5,47.05,0,,,0,0,,6.4,232,1018.9,26.9,9.9,22,0.1,0,,Partially cloudy,5928.6
"New York City, NY",2020-01-07 09:00:00,38.8,38.8,19.8,46.03,0,,,0,0,,1.8,308,1018.7,30.9,9.9,79,0.3,1,,Partially cloudy,6147.2
"New York City, NY",2020-01-07 10:00:00,40,36.4,20.6,45.4,0,,,0,0,,5.1,275,1018.5,35.1,9.9,133,0.5,1,,Partially cloudy,6215.3
"New York City, NY",2020-01-07 11:00:00,41.5,41.5,20.9,43.55,0,,,0,0,,1.8,347,1018.1,37.5,9.9,207,0.7,2,,Partially cloudy,6233.5
"New York City, NY",2020-01-07 12:00:00,42.9,42.9,20.7,40.93,0,,,0,0,,1.7,28,1016.9,34.2,9.9,234,0.8,2,,Partially cloudy,6243.9
"New York City, NY",2020-01-07 13:00:00,42.9,39.9,20.5,40.58,0,,,0,0,,4.9,15,1015.5,35,9.9,246,0.9,2,,Partially cloudy,6263.2
"New York City, NY",2020-01-07 14:00:00,43.6,40,20.4,39.14,0,,,0,0,,6.1,82,1014.5,32.8,9.9,195,0.7,2,,Partially cloudy,6228.8
"New York City, NY",2020-01-07 15:00:00,43.7,40.3,21.1,40.26,0,,,0,0,,5.8,128,1014.2,35.9,9.9,78,0.3,1,,Partially cloudy,6263.4
"New York City, NY",2020-01-07 16:00:00,41.9,35.9,21.9,44.65,0,,,0,0,,10.3,51,1012.7,84.7,9.9,25,0.1,0,,Partially cloudy,6397
"New York City, NY",2020-01-07 17:00:00,41.1,36.2,23.6,49.62,0,,,0,0,,7.3,57,1012.7,93.1,6.3,8,0,0,,Overcast,6556.9
"New York City, NY",2020-01-07 18:00:00,40.2,35.6,25.7,55.86,0,,,0,0,,6.6,51,1012.6,79.4,9.9,,,0,,Partially cloudy,6586.2
"New York City, NY",2020-01-07 19:00:00,40.7,36.1,24.7,52.47,0,,,0,0,,6.9,50,1012.5,94.7,9.9,,,0,,Overcast,6387.8
"New York City, NY",2020-01-07 20:00:00,38.5,35.7,27.4,64.05,0,,,0,0,,3.9,60,1011.8,92.5,9.9,,,0,,Overcast,6211
