date,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,PTID,load
2019-01-01 00:00:00,46.9,44.3,45.9,96.24,0.16,,,0,0,,5.4,114,1009,99,2.8,,,0,,"Rain, Overcast",61761,5020.1
2019-01-01 01:00:00,46.9,46.9,46.1,97.19,0.06,,,0,0,,0,0,1007.4,99,3.2,,,0,,"Rain, Overcast",61761,4834.7
2019-01-01 02:00:00,49.5,49.5,48.2,,0.02,,,0,0,,2.7,243,1005.2,98.4,6.3,,,0,,"Rain, Overcast",61761,4633.1
2019-01-01 03:00:00,51.1,,50,,0,,,0,0,,6.7,215,1003.3,100,3.5,,,0,,Overcast,61761,4455.2
2019-01-01 04:00:00,51.9,,50.6,,0.01,,,0,0,,13.7,250,1003,98.9,3.2,,,0,,"Rain, Overcast",61761,4336.8
2019-01-01 05:00:00,53.4,,52.1,,0,,,0,0,25.3,13,246,1002.2,99,5.9,,,0,,Overcast,61761,4306.2
2019-01-01 06:00:00,55,,53.2,,0,,,0,0,,12.9,256,1003,93.1,9.9,,,0,,Overcast,61761,4347.4
2019-01-01 07:00:00,57,,52.8,,0.12,,,0,0,27.7,18.3,246,1002.8,20.8,9.9,8,0,0,,"Rain, Partially cloudy",61761,4453
2019-01-01 08:00:00,57.2,,52,,0,,,0,0,31.8,20,236,1003.9,75.5,9.9,31,0.1,0,,Partially cloudy,61761,4532
2019-01-01 09:00:00,58.1,,51,,0,,,0,0,30.8,18.7,250,1005.1,61.2,9.9,62,0.2,1,,Partially cloudy,61761,4693.2
2019-01-01 10:00:00,58.4,,47.2,,0,,,0,0,34.9,24.2,270,1006.2,75.5,9.9,131,0.5,1,,Partially cloudy,61761,4862.8
2019-01-01 11:00:00,58.1,,44,,0,,,0,0,36.1,24.5,282,1007.7,51.6,9.9,96,0.3,1,,Partially cloudy,61761,4984.4
2019-01-01 12:00:00,56,,38.5,,0,,,0,0,36.2,20.3,314,1008.5,20.8,9.9,216,0.8,2,,Partially cloudy,61761,5087.8
2019-01-01 13:00:00,55,,35.6,,0,,,0,0,33.3,24.1,324,1009.3,17,9.9,443,1.6,4,,Clear,61761,5093.5
2019-01-01 14:00:00,51.6,51.6,35.1,,0,,,0,0,37.2,24.3,322,1011.1,71.7,9.9,287,1,3,,Partially cloudy,61761,5154.4
2019-01-01 15:00:00,49,41.5,32.1,,0,,,0,0,37.1,24.8,320,1013.6,80.6,9.9,169,0.6,2,,Partially cloudy,61761,5169.6
2019-01-01 16:00:00,47.5,39.7,30.5,51.38,0,,,0,0,34.6,23.4,320,1015.3,50.8,9.9,80,0.3,1,,Partially cloudy,61761,5282.2
2019-01-01 17:00:00,45.6,38.2,29.3,52.8,0,,,0,0,33.3,17.9,326,1016.6,83.9,9.9,15,0.1,0,,Partially cloudy,61761,5573.8
2019-01-01 18:00:00,44.6,37.4,30.3,56.93,0,,,0,0,28.5,16.3,314,1017.8,77.5,9.9,,,0,,Partially cloudy,61761,5689.8
2019-01-01 19:00:00,44.2,37.3,30.3,57.78,0,,,0,0,31.1,14.8,318,1018.6,53.6,9.9,,,0,,Partially cloudy,61761,5679.5
2019-01-01 20:00:00,43.5,36.6,30.1,59,0,,,0,0,21.9,13.9,324,1019.7,53,9.9,,,0,,Partially cloudy,61761,5595.7
2019-01-01 21:00:00,43.2,36,27.9,54.48,0,,,0,0,23,15,330,1020.4,25.9,9.9,,,0,,Partially cloudy,61761,5517.7
2019-01-01 22:00:00,42.5,35.4,26.7,53.22,0,,,0,0,,13.8,332,1020.2,45.9,9.9,,,0,,Partially cloudy,61761,5360.4
2019-01-01 23:00:00,41.4,34.2,25.7,53.17,0,,,0,0,21.9,13.4,314,1020.6,95.7,9.9,,,0,,Overcast,61761,5074.6
2019-01-02 00:00:00,40.1,32.5,25.9,56.63,0,,,0,0,,13.4,334,1021.6,80.8,9.9,,,0,,Partially cloudy,61761,4766.4
2019-01-02 01:00:00,38.6,31,24.9,57.65,0,,,0,0,,12.2,330,1022.1,20.8,9.9,,,0,,Partially cloudy,61761,4536.1
2019-01-02 02:00:00,38.2,30.8,24.7,57.98,0,,,0,0,,11.6,332,1022.8,29,9.9,,,0,,Partially cloudy,61761,4404.3
2019-01-02 03:00:00,37.1,28.9,23.6,57.66,0,,,0,0,,13,332,1023.8,29,9.9,,,0,,Partially cloudy,61761,4336.6
2019-01-02 04:00:00,37.1,30,22,53.98,0,,,0,0,19.7,10.3,334,1023.8,34.2,9.9,,,0,,Partially cloudy,61761,4331.3
2019-01-02 05:00:00,36.1,29.1,22,56.28,0,,,0,0,,9.4,346,1024.2,34.2,9.9,,,0,,Partially cloudy,61761,4462.2
2019-01-02 06:00:00,35.8,30.6,21.8,56.42,0,,,0,0,,6.3,13,1025,34.2,9.9,,,0,,Partially cloudy,61761,4777.9
2019-01-02 07:00:00,35.3,27.9,21.1,55.99,0,,,0,0,,9.8,1,1026.3,25.9,9.9,,,0,,Partially cloudy,61761,5389.2
2019-01-02 08:00:00,35.1,29.4,21.1,56.44,0,,,0,0,,6.7,11,1026.8,27.7,9.9,61,0.2,1,,Partially cloudy,61761,5791
2019-01-02 09:00:00,36,29.8,22.4,57.45,0,,,0,0,,7.8,28,1027.3,22.5,9.9,116,0.4,1,,Partially cloudy,61761,6098.2
2019-01-02 10:00:00,36.2,30.4,21.5,54.82,0,,,0,0,,7.1,28,1027.8,32.3,9.9,237,0.9,2,,,61761,6199
2019-01-02 11:00:00,37,32.2,21.3,52.59,0,,,0,0,,6,50,1027.7,31.5,9.2,287,1,3,,,61761,6242.5
2019-01-02 12:00:00,38,32.9,21.3,50.62,0,,,0,0,,6.7,60,1027.1,21.7,9.9,405,1.5,4,,,61761,6274.3
2019-01-02 13:00:00,38.1,33.9,20.7,49.16,0,,,0,0,,5.4,80,1026.2,21.7,9.9,350,1.3,4,,,61761,6281.4
2019-01-02 14:00:00,38.9,38.9,21.6,49.63,0,,,0,0,,2,29,1025.7,21.7,9.9,231,0.8,2,,,61761,6268.5
2019-01-02 15:00:00,38.7,34.5,22.1,51.01,0,,,0,0,,5.6,80,1025.4,21.7,9.9,113,0.4,1,,,61761,6272.7
2019-01-02 16:00:00,38.2,33.5,23.1,54.05,0,,,0,0,,6.3,150,1024.8,53.3,9.9,54,0.2,1,,,61761,6395.5
2019-01-02 17:00:00,37.3,31,23.2,56.36,0,,,0,0,,8.7,134,1024.7,58.4,9.9,15,0.1,0,,,61761,6600.8
2019-01-02 18:00:00,37.1,31.1,23,56.33,0,,,0,0,,8.1,146,1024.4,97.5,9.9,,,0,,,61761,6649.9
2019-01-02 19:00:00,37.3,31.4,23,56.01,0,,,0,0,,7.8,150,1024,93.9,9.9,,,0,,,61761,6451.3
2019-01-02 20:00:00,37.5,30.8,23,55.57,0,,,0,0,,9.4,156,1022.6,93.9,9.9,,,0,,,61761,6323.2
2019-01-02 21:00:00,38,31.7,23.5,55.44,0,,,0,0,,8.9,162,1021.7,93.9,9.9,,,0,,,61761,6086.3
2019-01-02 22:00:00,38.4,33.4,,59.66,0,,,0,0,,6.7,148,1020.6,93.9,9.9,,,0,,,61761,5809.7
2019-01-02 23:00:00,39.3,33.3,,61.9,0,,,0,0,,8.7,164,1019.4,84.1,9.9,,,0,,,61761,5392.6
2019-01-03 00:00:00,40.1,35.4,,66.34,0,,,0,0,,6.8,159,1018.9,72.2,9.9,,,0,,,61761,4978.6
2019-01-03 01:00:00,39.8,37.1,,76.31,0,,,0,0,,4.1,103,,69.3,9.9,,,0,,,61761,4704.8
2019-01-03 02:00:00,40.1,40.1,34.1,78.9,0,,,0,0,,2.7,103,,65.4,9.9,,,0,,Partially cloudy,61761,4514.1
2019-01-03 03:00:00,39.8,39.8,35.2,83.47,0,,,0,0,,2.7,81,,84.9,9.9,,,0,,Partially cloudy,61761,4397.7
2019-01-03 04:00:00,41.2,38.5,35.4,79.83,0,,,0,0,,4.1,137,,89.4,9.9,,,0,,Partially cloudy,61761,4367.5
2019-01-03 05:00:00,42.2,42.2,36.2,79.1,0,,,0,0,,2.7,235,,95.9,9.9,,,0,,Overcast,61761,4455
2019-01-03 06:00:00,43.5,43.5,36.9,77.17,0,,,0,0,,1.4,294,,89.4,9.9,,,0,,Partially cloudy,61761,4805.1
2019-01-03 07:00:00,44,39.2,37.9,79.01,0,,,0,0,,8.5,234,1011.5,93.1,9.9,6,0,0,,Overcast,61761,5361.3
2019-01-03 08:00:00,43.2,37.1,36.7,77.72,0,,,0,0,,11.3,252,1012,85.4,9.9,24,0.1,0,,Partially cloudy,61761,5801.1
2019-01-03 09:00:00,43.2,36.8,36,75.62,0,,,0,0,20.8,12,276,1012.6,84.6,9.9,84,0.3,1,,Partially cloudy,61761,6043.4
2019-01-03 10:00:00,42.9,35.8,35.2,74.02,0,,,0,0,,14.3,302,1013.2,25,9.9,144,0.5,1,,Partially cloudy,61761,6180.4
2019-01-03 11:00:00,43.5,36.2,33.2,66.85,0,,,0,0,21.9,15.4,316,1013.1,20.8,9.9,195,0.7,2,,Partially cloudy,61761,6251
2019-01-03 12:00:00,42.4,33.5,28.4,57.5,0,,,0,0,,20.6,322,1012.9,86.4,9.7,133,0.5,1,,Partially cloudy,61761,6326
2019-01-03 13:00:00,43.5,36.1,25,47.9,0,,,0,0,27.7,15.6,320,1013,40.7,9.9,283,1,3,,Partially cloudy,61761,6272.6
2019-01-03 14:00:00,43.1,34.9,22.6,43.97,0,,,0,0,29.9,18.2,330,1013.3,38.8,8.8,173,0.6,2,,Partially cloudy,61761,6237.4
2019-01-03 15:00:00,42.7,35.1,23.4,46.23,0,,,0,0,25.3,15.6,310,1014.2,73.8,9.9,243,0.9,2,,Partially cloudy,61761,6241.4
2019-01-03 16:00:00,41.2,34,24.4,50.93,0,,,0,0,21.9,13,312,1014.4,85.8,9.9,55,0.2,1,,Partially cloudy,61761,6351.1
2019-01-03 17:00:00,39.3,30.3,22.3,50.21,0,,,0,0,,16.9,316,1015,33.9,9.9,10,0,0,,Partially cloudy,61761,6573
2019-01-03 18:00:00,39.1,32.4,22,49.94,0,,,0,0,,10.5,322,1015.8,42.8,9.9,,,0,,Partially cloudy,61761,6591.5
2019-01-03 19:00:00,38.9,32.5,22.3,50.89,0,,,0,0,,9.6,320,1016.3,37,9.9,,,0,,Partially cloudy,61761,6433.6
2019-01-03 20:00:00,39,33.3,23.2,52.73,0,,,0,0,,8.1,332,1016.7,80.6,9.9,,,0,,Partially cloudy,61761,6248.3
2019-01-03 21:00:00,39,34.2,23.4,53.32,0,,,0,0,,6.5,303,1016.9,88.9,9.9,,,0,,Partially cloudy,61761,6038
2019-01-03 22:00:00,38.1,33.3,23.4,55.2,0,,,0,0,,6.3,258,1016.4,82.6,9.9,,,0,,Partially cloudy,61761,5761.3
2019-01-03 23:00:00,38,32.1,24,56.94,0,,,0,0,,8.1,246,1016.4,20.9,9.9,,,0,,Partially cloudy,61761,5415.9
2019-01-04 00:00:00,37.8,33.2,24.5,58.42,0,,,0,0,,5.8,227,1016,13.9,9.9,,,0,,Clear,61761,4996.1
2019-01-04 01:00:00,37.1,31.2,24.6,60.26,0,,,0,0,,7.8,252,1016.3,19.2,9.9,,,0,,Clear,61761,4713.9
2019-01-04 02:00:00,36.7,30.5,24.9,61.88,0,,,0,0,,8.2,246,1016.6,10.5,9.9,,,0,,Clear,61761,4557.7
2019-01-04 03:00:00,35.8,28.9,24.3,62.68,0,,,0,0,,9.1,256,1016.5,10.5,9.9,,,0,,Clear,61761,4466.5
2019-01-04 04:00:00,35.5,28.9,23.9,62.43,0,,,0,0,,8.2,242,1016,10.5,9.9,,,0,,Clear,61761,4450.1
2019-01-04 05:00:00,35.3,29.8,24.2,63.64,0,,,0,0,,6.5,226,1015.7,10.5,9.9,,,0,,Clear,61761,4548.2
2019-01-04 06:00:00,35.3,29.8,24.2,63.64,0,,,0,0,,6.5,226,1015.8,27.9,9.9,,,0,,Partially cloudy,61761,4906.1
2019-01-04 07:00:00,35.3,28.8,25.1,66.07,0,,,0,0,,8.1,220,1015.9,27.9,9.9,11,0,0,,Partially cloudy,61761,5457.3
2019-01-04 08:00:00,35.6,28.2,25.1,65.21,0,,,0,0,,10,226,1015.9,34.2,9.9,36,0.1,0,,Partially cloudy,61761,5910
2019-01-04 09:00:00,36.1,29.4,26.1,66.56,0,,,0,0,,8.9,226,1016,35.9,9.9,110,0.4,1,,Partially cloudy,61761,6105.1
2019-01-04 10:00:00,38.3,30.5,26.4,61.99,0,,,0,0,,12.4,224,1016,38.4,9.2,261,0.9,3,,Partially cloudy,61761,6199.8
2019-01-04 11:00:00,40.4,34.1,27.3,59.36,0,,,0,0,,10,216,1015.7,38.4,9.2,311,1.1,3,,Partially cloudy,61761,6225.7
2019-01-04 12:00:00,42.5,35.5,27.3,54.61,0,,,0,0,,13.4,212,1013.7,36.7,9.9,302,1.1,3,,Partially cloudy,61761,6289.3
2019-01-04 13:00:00,44.4,37.2,28.3,52.84,0,,,0,0,23,16.3,228,1013.2,38.4,9.9,258,0.9,3,,Partially cloudy,61761,6279.8
2019-01-04 14:00:00,45.2,38.3,29,52.71,0,,,0,0,,15.8,228,1012.6,32.3,9.9,174,0.6,2,,Partially cloudy,61761,6258.5
2019-01-04 15:00:00,46.3,40.1,29.2,50.98,0,,,0,0,,14.3,240,1012.6,34.4,9.9,111,0.4,1,,Partially cloudy,61761,6288.3
2019-01-04 16:00:00,46.1,40.7,29.3,51.64,0,,,0,0,,11.7,220,1012.2,37.5,9.9,49,0.2,0,,Partially cloudy,61761,6314.6
2019-01-04 17:00:00,45.2,39.9,31.9,59.4,0,,,0,0,,10.8,220,1012.1,32.3,9.9,12,0,0,,Partially cloudy,61761,6459.1
2019-01-04 18:00:00,44.9,40.3,33.3,63.56,0,,,0,0,,8.7,220,1012,32.3,9.9,,,0,,Partially cloudy,61761,6484.6
2019-01-04 19:00:00,44.9,41.1,34.8,67.57,0,,,0,0,,6.9,206,1011.4,32.3,9.9,,,0,,Partially cloudy,61761,6250.5
2019-01-04 20:00:00,45.1,42.2,36.2,70.75,0,,,0,0,,5.4,189,1011.3,32.3,9.9,,,0,,Partially cloudy,61761,6038
2019-01-04 21:00:00,44.8,41.1,36.9,73.48,0,,,0,0,,6.8,181,1010.6,32.3,9.9,,,0,,Partially cloudy,61761,5835.9
2019-01-04 22:00:00,45.8,45.8,36.9,70.83,0,,,0,0,,2,0,1009.3,39.2,9.9,,,0,,Partially cloudy,61761,5600.2
2019-01-04 23:00:00,45.8,45.8,37.8,73.55,0,,,0,0,,2.7,125,1008.8,59,9.9,,,0,,Partially cloudy,61761,5309.7
2019-01-05 00:00:00,46.5,46.5,37.1,69.69,0,,,0,0,,2.7,117,1007.7,94.1,9.9,,,0,,Overcast,61761,4959
2019-01-05 01:00:00,44.1,41.1,39.5,83.65,0.01,,,0,0,,5.4,54,1006.5,74.4,7.2,,,0,,"Rain, Partially cloudy",61761,4660.8
2019-01-05 02:00:00,42.8,37.7,41.2,94.03,0.03,,,0,0,,8.6,35,1005.8,88.3,2.8,,,0,,"Rain, Partially cloudy",61761,4501.2
2019-01-05 03:00:00,42.7,38.1,41.5,95.24,0.09,,,0,0,,7.6,42,1005,97.5,2.7,,,0,,"Rain, Overcast",61761,4378.8
2019-01-05 04:00:00,42.7,37,41.5,95.24,0.03,,,0,0,,10,38,1003.5,99,1.8,,,0,,"Rain, Overcast",61761,4318.1
2019-01-05 05:00:00,42.7,36.7,41.6,95.93,0.06,,,0,0,,10.8,42,1002.1,94.4,4,,,0,,"Rain, Overcast",61761,4342.5
2019-01-05 06:00:00,42.7,36.7,41.2,94.2,0,,,0,0,,10.8,38,1001.1,100,2.5,,,0,,Overcast,61761,4425.8
2019-01-05 07:00:00,42.9,36.2,41.9,96.34,0,,,0,0,24.2,12.6,45,1000.8,100,2.3,5,0,0,,Overcast,61761,4611.1
2019-01-05 08:00:00,43.2,35.3,42,95.48,0,,,0,0,25.3,17.2,52,1000.2,100,2,13,0,0,,Overcast,61761,4859.4
2019-01-05 09:00:00,44.1,36.3,42.5,94.05,0.03,,,0,0,,17.9,46,999.2,100,1.6,36,0.1,0,,"Rain, Overcast",61761,5137
2019-01-05 10:00:00,44.2,36.5,43,95.55,0.03,,,0,0,,17.7,42,998.5,100,4.4,44,0.2,0,,"Rain, Overcast",61761,5409.2
2019-01-05 11:00:00,45,37.4,42.9,92.52,0.02,,,0,0,,18.1,32,997.5,100,2.3,56,0.2,1,,"Rain, Overcast",61761,5561
2019-01-05 12:00:00,45.4,38.3,43.1,91.49,0.03,,,0,0,24.2,16.7,25,996.2,97.2,2.3,59,0.2,1,,"Rain, Overcast",61761,5641.5
2019-01-05 13:00:00,44.3,37.4,43.1,95.5,0.04,,,0,0,,14.6,4,995.4,100,5.5,69,0.2,1,,"Rain, Overcast",61761,5673.6
2019-01-05 14:00:00,44.4,38.3,42.5,92.98,0.01,,,0,0,,12.2,358,995.7,100,3.8,51,0.2,1,,"Rain, Overcast",61761,5640.5
2019-01-05 15:00:00,45.4,39.2,42.3,88.82,0.01,,,0,0,,13.6,16,996.1,93.1,7.2,73,0.3,1,,"Rain, Overcast",61761,5618.1
2019-01-05 16:00:00,44.4,37,42,91.32,0.04,,,0,0,24.2,16.8,334,998,85.9,7.7,22,0.1,0,,"Rain, Partially cloudy",61761,5678.5
2019-01-05 17:00:00,43.4,36.4,41.4,92.5,0.01,,,0,0,,14.4,333,999.7,74.3,2.6,10,0,0,,"Rain, Partially cloudy",61761,5814.7
2019-01-05 18:00:00,43.6,38,41.1,90.7,0.02,,,0,0,,10.3,338,1001.1,74.2,9.9,,,0,,"Rain, Partially cloudy",61761,5844.1
2019-01-05 19:00:00,44.6,39.6,42,90.67,0.01,,,0,0,,9.4,326,1002.5,69.4,9.2,,,0,,"Rain, Partially cloudy",61761,5803.7
2019-01-05 20:00:00,44.5,38.3,39.8,83.37,0,,,0,0,,12.6,316,1003.7,36.5,9.9,,,0,,Partially cloudy,61761,5716.7
2019-01-05 21:00:00,43.8,39.8,38.4,81.28,0,,,0,0,,6.9,330,1004.3,6.1,9.9,,,0,,Clear,61761,5547.1
2019-01-05 22:00:00,44.3,38,35.4,70.87,0,,,0,0,21.9,12.8,302,1004.9,0,9.9,,,0,,Clear,61761,5412.5
2019-01-05 23:00:00,43.2,36.6,34.1,70.11,0,,,0,0,25.3,12.7,310,1005.5,0,9.9,,,0,,Clear,61761,5184.6
2019-01-06 00:00:00,41.3,34.2,33,72.21,0,,,0,0,29.8,12.5,283,1006.4,0,9.9,,,0,,Clear,61761,4916.6
2019-01-06 01:00:00,40.4,33.1,31.1,69.27,0,,,0,0,,12.6,296,1006.8,0,9.9,,,0,,Clear,61761,4692.3
2019-01-06 02:00:00,40.1,34.1,30.8,69.26,0,,,0,0,,9.2,300,1007.9,0,9.9,,,0,,Clear,61761,4516.6
2019-01-06 03:00:00,40.1,33.6,30.8,69.26,0,,,0,0,,10.5,302,1008.5,0,9.9,,,0,,Clear,61761,4380.4
2019-01-06 04:00:00,40.7,34.5,31,68.27,0,,,0,0,,10,280,1008.4,4.4,9.9,,,0,,Clear,61761,4301.2
2019-01-06 05:00:00,42.4,36.9,32.3,67.34,0,,,0,0,23,9.2,258,1008.8,95.7,9.9,,,0,,Overcast,61761,4329.4
2019-01-06 06:00:00,44.2,38,34,67.15,0,,,0,0,20.8,12.4,238,1008.8,99,9.9,,,0,,Overcast,61761,4352.9
2019-01-06 07:00:00,44,39.1,34.2,68.37,0,,,0,0,,8.7,236,1009.4,94.4,9.9,7,0,0,,Overcast,61761,4513.5
2019-01-06 08:00:00,44.1,39,35,70.09,0,,,0,0,,9.4,226,1010.2,90.2,9.5,14,0.1,0,,Overcast,61761,4652.5
2019-01-06 09:00:00,45.3,40,35.4,68.14,0,,,0,0,,10.5,246,1011.3,62.1,9.5,26,0.1,0,,Partially cloudy,61761,4951.7
2019-01-06 10:00:00,46,41.7,35.4,66.33,0,,,0,0,,8.5,244,1012.2,83.9,9.5,44,0.2,0,,Partially cloudy,61761,5155.8
2019-01-06 11:00:00,47.8,42.1,31.2,52.43,0,,,0,0,25.1,13.9,273,1012.2,83.2,9.9,90,0.3,1,,Partially cloudy,61761,5331.1
2019-01-06 12:00:00,47.2,39.7,31.4,54.06,0,,,0,0,28.9,21.1,314,1012.2,75.5,9.9,162,0.6,2,,Partially cloudy,61761,5421.9
2019-01-06 13:00:00,48.5,40.6,26.8,42.64,0,,,0,0,36.1,25.3,308,1012.5,51.6,9.9,235,0.8,2,,Partially cloudy,61761,5387.5
2019-01-06 14:00:00,48.3,41,22.8,36.43,0,,,0,0,34.7,21.5,324,1013.2,53.6,9.9,264,1,3,,Partially cloudy,61761,5393.2
2019-01-06 15:00:00,46.8,39.3,22.2,37.46,0,,,0,0,32.7,20.4,300,1014.7,39.5,9.9,310,1.1,3,,Partially cloudy,61761,5408.4
2019-01-06 16:00:00,45.2,36.7,22,39.49,0,,,0,0,34.9,23.5,308,1016.2,85.8,9.9,107,0.4,1,,Partially cloudy,61761,5477.2
2019-01-06 17:00:00,43.3,35,21.9,42.39,0,,,0,0,31.6,19.3,316,1017.4,85.8,9.9,16,0.1,0,,Partially cloudy,61761,5706
2019-01-06 18:00:00,40.3,30.8,20,43.79,0,,,0,0,36.8,20.1,318,1019.5,25.4,9.9,,,0,,Partially cloudy,61761,5897.2
2019-01-06 19:00:00,38.4,29.4,17.4,42.28,0,,,0,0,31.2,16.3,332,1020.8,85.1,9.9,,,0,,Partially cloudy,61761,5910.7
2019-01-06 20:00:00,37.5,26.7,17.4,43.8,0,,,0,0,36.9,21.7,316,1022.1,80.1,9.9,,,0,,Partially cloudy,61761,5839.1
2019-01-06 21:00:00,35.4,23.7,14.4,41.74,0,,,0,0,36.5,23,328,1023.3,44.9,9.9,,,0,,Partially cloudy,61761,5742.9
2019-01-06 22:00:00,33.7,22.2,14.5,44.65,0,,,0,0,32.2,20.1,330,1023.9,10.5,9.9,,,0,,Clear,61761,5604
2019-01-06 23:00:00,32.6,20.2,14.4,46.63,0,,,0,0,32,22.4,326,1024.8,10.5,9.9,,,0,,Clear,61761,5315.8
2019-01-07 00:00:00,31.1,18.3,12.3,45.14,0,,,0,0,31.1,21.7,346,1026,4.4,9.9,,,0,,Clear,61761,5001.6
2019-01-07 01:00:00,30.1,19.5,11.6,45.5,0,,,0,0,29.8,14.3,320,1026.9,0,9.9,,,0,,Clear,61761,4794
2019-01-07 02:00:00,29.2,17.6,10.7,45.35,0,,,0,0,,16.1,328,1027.9,0,9.9,,,0,,Clear,61761,4650.4
2019-01-07 03:00:00,29.1,18.8,8.7,41.71,0,,,0,0,,12.8,330,1028.8,0,9.9,,,0,,Clear,61761,4583.3
2019-01-07 04:00:00,28.1,17.6,8.4,42.85,0,,,0,0,,12.8,326,1029,0,9.9,,,0,,Clear,61761,4580.9
2019-01-07 05:00:00,27.1,17.1,7.1,42.17,0,,,0,0,,10.9,334,1029.5,0,9.9,,,0,,Clear,61761,4707
2019-01-07 06:00:00,26.3,16.3,8.1,45.66,0,,,0,0,,10.7,360,1030.3,0,9.9,,,0,,Clear,61761,5083.3
2019-01-07 07:00:00,25.3,15.6,8.5,48.45,0,,,0,0,,9.6,330,1031.5,24.3,9.9,12,0,0,,Partially cloudy,61761,5697.5
2019-01-07 08:00:00,25.5,14.5,8.4,47.79,0,,,0,0,,12.2,338,1032.3,29,9.9,37,0.1,0,,Partially cloudy,61761,6162.8
2019-01-07 09:00:00,25.5,15.2,8.8,48.77,0,,,0,0,,10.8,338,1033.9,29,9.9,132,0.5,1,,Partially cloudy,61761,6385.9
2019-01-07 10:00:00,27,17.2,9.3,46.89,0,,,0,0,,10.5,18,1034.3,24.1,9.9,257,0.9,3,,Partially cloudy,61761,6520
2019-01-07 11:00:00,27.3,17.5,8.8,45.06,0,,,0,0,,10.7,354,1033.1,20.8,9.9,303,1.1,3,,Partially cloudy,61761,6554.5
2019-01-07 12:00:00,28.4,18.5,6,38.06,0,,,0,0,,11.5,358,1031.6,29,9.9,450,1.6,5,,Partially cloudy,61761,6579.1
2019-01-07 13:00:00,30.3,20.3,5.1,33.76,0,,,0,0,19.7,12.8,350,1030.6,17,9.9,476,1.7,5,,Clear,61761,6555.4
2019-01-07 14:00:00,30.4,21.2,3.2,30.7,0,,,0,0,,11.3,2,1030.2,20.8,9.9,319,1.1,3,,Partially cloudy,61761,6565.6
2019-01-07 15:00:00,30.5,22.7,0.9,27.6,0,,,0,0,,8.5,2,1030.7,22.8,9.9,162,0.6,2,,Partially cloudy,61761,6561.2
2019-01-07 16:00:00,30.5,24.7,1.3,28.08,0,,,0,0,,5.6,14,1029.9,46.6,9.9,45,0.2,0,,Partially cloudy,61761,6665.8
2019-01-07 17:00:00,31,31,1,27.15,0,,,0,0,,2,22,1029.8,52.6,9.9,11,0,0,,Partially cloudy,61761,6895.3
2019-01-07 18:00:00,31.3,25.1,3.3,29.82,0,,,0,0,,6.3,46,1029.5,97.5,9.9,,,0,,Overcast,61761,6938.8
2019-01-07 19:00:00,31.7,27.6,4.5,31.06,0,,,0,0,,4.1,,1028.9,88,9.9,,,0,,Partially cloudy,61761,6726.9
2019-01-07 20:00:00,32.2,25,5.6,32.05,0,,,0,0,,8.1,159,1028,80.5,9.9,,,0,,Partially cloudy,61761,6546.2
2019-01-07 21:00:00,32,25.5,9.4,38.29,0,,,0,0,,6.9,162,1028.3,56.5,9.9,,,0,,Partially cloudy,61761,6332
2019-01-07 22:00:00,33,26.3,11.9,41.05,0,,,0,0,,7.6,147,1027.2,42.4,9.9,,,0,,Partially cloudy,61761,6046.2
2019-01-07 23:00:00,33.4,25,15.3,47.05,0,,,0,0,,10.8,164,1025.4,58.6,9.9,,,0,,Partially cloudy,61761,5596.7
2019-01-08 00:00:00,34.3,27.1,20,55.55,0,,,0,0,,8.9,170,1024.6,97.5,9.9,,,0,,Overcast,61761,5146.8
2019-01-08 01:00:00,35.1,29.5,22.9,60.77,0,,,0,0,,6.7,199,1024.6,47.5,9.9,,,0,,Partially cloudy,61761,4853.7
2019-01-08 02:00:00,35.4,35.4,23.1,60.66,0,,,0,0,,2,243,1025.5,74.2,9.9,,,0,,Partially cloudy,61761,4616.8
2019-01-08 03:00:00,37,33.7,26.7,65.93,0,,,0,0,,4.1,128,1023.3,93.9,9.7,,,0,,Overcast,61761,4543.1
2019-01-08 04:00:00,36.1,32.8,31.5,83.14,0.02,,,0,0,,4.1,132,1021.9,89.2,8.5,,,0,,"Rain, Partially cloudy",61761,4523.5
2019-01-08 05:00:00,37.6,35.1,34.2,87.46,0.02,,,0,0,,3.4,117,1021.2,90,7.4,,,0,,"Rain, Partially cloudy",61761,4607.5
2019-01-08 06:00:00,38.7,36.4,36.2,90.93,0.02,,,0,0,,3.4,125,1020.5,100,8.3,,,0,,"Rain, Overcast",61761,4991.4
2019-01-08 07:00:00,39.9,36.1,38.3,93.9,0.01,,,0,0,,5.4,20,1019.7,84.1,5.3,7,0,0,,"Rain, Partially cloudy",61761,5529.1
2019-01-08 08:00:00,40.6,37.7,39.2,94.62,0,,,0,0,,4.4,276,1019.3,100,3.8,12,0,0,,Overcast,61761,6003.6
2019-01-08 09:00:00,42.2,42.2,40.8,94.65,0,,,0,0,,2.7,0,1018.4,99,4.6,44,0.2,0,,Overcast,61761,6220.1
2019-01-08 10:00:00,44,42.5,41.7,91.71,0,,,0,0,,3.4,0,1017.3,99,4.9,72,0.3,1,,Overcast,61761,6354.6
2019-01-08 11:00:00,42.7,42.7,40.2,90.89,0,,,0,0,,2,11,1015.2,100,3.9,77,0.3,1,,Overcast,61761,6389.9
